run_id,extraction_id,zone_number,zone_name,source_line_number,unit_system,sample_index,day_of_year,day_type,sim_time_seconds,temperature_k,reference_pressure_pa,air_density_kg_m3
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,421,2,,126300,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,422,2,,126600,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,423,2,,126900,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,424,2,,127200,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,425,2,,127500,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,426,2,,127800,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,427,2,,128100,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,428,2,,128400,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,429,2,,128700,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,430,2,,129000,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,431,2,,129300,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,432,2,,129600,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,433,2,,129900,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,434,2,,130200,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,435,2,,130500,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,436,2,,130800,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,437,2,,131100,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,438,2,,131400,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,439,2,,131700,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,440,2,,132000,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,441,2,,132300,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,442,2,,132600,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,443,2,,132900,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,444,2,,133200,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,445,2,,133500,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,446,2,,133800,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,447,2,,134100,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,448,2,,134400,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,449,2,,134700,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,450,2,,135000,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,451,2,,135300,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,452,2,,135600,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,453,2,,135900,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,454,2,,136200,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,455,2,,136500,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,456,2,,136800,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,457,2,,137100,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,458,2,,137400,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,459,2,,137700,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,460,2,,138000,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,461,2,,138300,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,462,2,,138600,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,463,2,,138900,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,464,2,,139200,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,465,2,,139500,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,466,2,,139800,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,467,2,,140100,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,468,2,,140400,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,469,2,,140700,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,470,2,,141000,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,471,2,,141300,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,472,2,,141600,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,473,2,,141900,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,474,2,,142200,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,475,2,,142500,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,476,2,,142800,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,477,2,,143100,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,478,2,,143400,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,479,2,,143700,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,480,2,,144000,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,481,2,,144300,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,482,2,,144600,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,483,2,,144900,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,484,2,,145200,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,485,2,,145500,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,486,2,,145800,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,487,2,,146100,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,488,2,,146400,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,489,2,,146700,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,490,2,,147000,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,491,2,,147300,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,492,2,,147600,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,493,2,,147900,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,494,2,,148200,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,495,2,,148500,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,496,2,,148800,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,497,2,,149100,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,498,2,,149400,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,499,2,,149700,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,500,2,,150000,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,501,2,,150300,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,502,2,,150600,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,503,2,,150900,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,504,2,,151200,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,505,2,,151500,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,506,2,,151800,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,507,2,,152100,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,508,2,,152400,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,509,2,,152700,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,510,2,,153000,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,511,2,,153300,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,512,2,,153600,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,513,2,,153900,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,514,2,,154200,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,515,2,,154500,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,516,2,,154800,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,517,2,,155100,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,518,2,,155400,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,519,2,,155700,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,520,2,,156000,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,521,2,,156300,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,522,2,,156600,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,523,2,,156900,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,524,2,,157200,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,525,2,,157500,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,526,2,,157800,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,527,2,,158100,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,528,2,,158400,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,529,2,,158700,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,530,2,,159000,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,531,2,,159300,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,532,2,,159600,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,533,2,,159900,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,534,2,,160200,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,535,2,,160500,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,536,2,,160800,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,537,2,,161100,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,538,2,,161400,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,539,2,,161700,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,540,2,,162000,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,541,2,,162300,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,542,2,,162600,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,543,2,,162900,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,544,2,,163200,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,545,2,,163500,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,546,2,,163800,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,547,2,,164100,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,548,2,,164400,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,549,2,,164700,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,550,2,,165000,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,551,2,,165300,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,552,2,,165600,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,553,2,,165900,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,554,2,,166200,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,555,2,,166500,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,556,2,,166800,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,557,2,,167100,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,558,2,,167400,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,559,2,,167700,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,560,2,,168000,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,561,2,,168300,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,562,2,,168600,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,563,2,,168900,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,564,2,,169200,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,565,2,,169500,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,566,2,,169800,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,567,2,,170100,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,568,2,,170400,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,569,2,,170700,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,570,2,,171000,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,571,2,,171300,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,572,2,,171600,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,573,2,,171900,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,574,2,,172200,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,575,2,,172500,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,576,2,,172800,293.15,-1.4222,1.2041
